學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1079,康寧大學,810103,餐飲管理學系,P 進,B 學士,8,22,2,1,4,4,0,2,0,0,0,0,0,0,3,0,30 臺北市,1 一般
1079,康寧大學,810508,休閒管理學系,D 日,M 碩士,9,10,5,5,4,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1079,康寧大學,810508,休閒管理學系,D 日,B 學士,37,10,46,12,29,16,45,22,0,0,0,0,0,0,27,6,30 臺北市,1 一般
1079,康寧大學,810508,休閒管理學系,N 職,M 碩士,7,12,4,9,1,0,1,2,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1079,康寧大學,810508,休閒管理學系,P 進,B 學士,36,18,31,2,17,1,10,1,0,0,0,0,0,0,8,1,30 臺北市,1 一般
1079,康寧大學,810812,保健美容學系,D 日,B 學士,0,0,1,4,1,9,4,16,0,0,0,0,0,0,1,6,30 臺北市,1 一般
1079,康寧大學,810812,保健美容學系,P 進,B 學士,0,0,3,9,3,6,0,0,0,0,0,0,0,0,0,0,30 臺北市,1 一般
1079,康寧大學,850114,休閒資源暨綠色產業學系,D 日,M 碩士,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30 臺北市,1 一般
1125,中信金融管理學院,210523,模特兒與展演學系,D 日,B 學士,0,0,0,0,5,2,5,4,0,0,0,0,0,0,0,1,21 臺南市,1 一般
1125,中信金融管理學院,340301,企業管理學系－金融管理碩士班,D 日,M 碩士,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,340301,企業管理學系,D 日,B 學士,24,26,20,29,1,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,340301,企業管理學系,P 進,B 學士,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,340501,財務金融學系,D 日,B 學士,28,24,20,24,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,349909,管理資訊學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21 臺南市,1 一般
1125,中信金融管理學院,380201,財經法律學系,D 日,B 學士,18,32,21,25,0,0,0,0,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1125,中信金融管理學院,810235,文化創意與觀光學系,D 日,B 學士,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,21 臺南市,1 一般
1148,大漢技術學院,230120,珠寶技術系,D 日,B 四技,5,3,6,3,9,6,4,7,0,0,0,0,0,0,3,2,15 花蓮縣,2 技職
1148,大漢技術學院,230120,珠寶技術系,N 修,C 二技,0,0,0,0,7,9,5,5,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,230120,珠寶技術科,N 修,2 二專,6,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,340301,企業管理系,D 日,B 四技,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,7,15 花蓮縣,2 技職
1148,大漢技術學院,340301,企業管理系,N 修,B 四技,17,7,14,5,9,11,6,7,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,340301,企業管理系,N 修,C 二技,0,0,0,0,43,39,27,27,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,340301,企業管理科,N 修,2 二專,31,39,21,39,0,0,0,0,0,0,0,0,0,0,1,0,15 花蓮縣,2 技職
1148,大漢技術學院,340818,流通與行銷管理系,D 日,M 碩士,16,4,6,10,5,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,340818,流通與行銷管理系,D 日,B 四技,6,9,7,7,12,12,6,3,0,0,0,0,0,0,8,5,15 花蓮縣,2 技職
1148,大漢技術學院,340818,流通與行銷管理系,N 修,B 四技,7,6,8,6,7,5,11,3,0,0,0,0,0,0,1,0,15 花蓮縣,2 技職
1148,大漢技術學院,520130,電腦與通訊工程系,D 日,B 四技,0,0,0,0,2,0,5,0,0,0,0,0,0,0,7,0,15 花蓮縣,2 技職
1148,大漢技術學院,520201,機械工程系,D 日,B 四技,13,0,16,0,12,0,15,0,0,0,0,0,0,0,4,0,15 花蓮縣,2 技職
1148,大漢技術學院,520322,土木工程與環境資源管理系,D 日,M 碩士,17,1,13,5,11,1,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,520322,土木工程與環境資源管理系,D 日,B 四技,20,1,9,0,12,2,10,4,0,0,0,0,0,0,5,1,15 花蓮縣,2 技職
1148,大漢技術學院,520322,土木工程與環境資源管理系,N 修,B 四技,27,2,24,2,15,5,17,12,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,520322,土木工程與環境資源管理系,N 修,C 二技,0,0,0,0,40,26,25,8,0,0,0,0,0,0,0,1,15 花蓮縣,2 技職
1148,大漢技術學院,520322,土木工程與環境資源管理科,N 修,2 二專,23,7,12,3,0,0,0,0,0,0,0,0,0,0,1,0,15 花蓮縣,2 技職
1148,大漢技術學院,810205,觀光與餐飲旅館系,D 日,B 四技,8,5,5,13,6,7,12,14,0,0,0,0,0,0,6,4,15 花蓮縣,2 技職
1148,大漢技術學院,810205,觀光與餐飲旅館系,N 修,B 四技,13,10,10,5,8,2,6,10,0,0,0,0,0,0,2,0,15 花蓮縣,2 技職
1148,大漢技術學院,810504,休閒與運動管理系,D 日,B 四技,13,12,17,9,24,6,27,8,0,0,0,0,0,0,9,7,15 花蓮縣,2 技職
1148,大漢技術學院,810504,休閒與運動管理系,D 日,C 二技,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,810504,休閒與運動管理系,N 修,B 四技,14,6,8,15,6,10,14,14,0,0,0,0,0,0,3,1,15 花蓮縣,2 技職
1148,大漢技術學院,810504,休閒與運動管理系,N 修,C 二技,0,0,0,0,17,4,9,3,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1148,大漢技術學院,810504,休閒與運動管理科,N 修,2 二專,8,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,15 花蓮縣,2 技職
1159,和春技術學院,220303,應用外語系,D 日,B 四技,6,10,9,9,3,6,2,8,0,0,0,0,0,0,8,5,12 高雄市,2 技職
1159,和春技術學院,220303,應用外語系,D 日,C 二技,0,0,0,0,3,6,1,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,220303,應用外語科,D 日,5 五專,10,14,13,9,4,9,5,18,5,17,0,0,0,0,3,1,12 高雄市,2 技職
1159,和春技術學院,220303,應用外語系,N 修,B 四技,4,4,2,2,4,2,9,3,0,0,0,0,0,0,5,3,12 高雄市,2 技職
1159,和春技術學院,220303,應用外語系,N 修,C 二技,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,220303,應用外語科,N 修,2 二專,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,230203,多媒體設計系,D 日,B 四技,3,6,10,5,5,4,7,5,0,0,0,0,0,0,9,3,12 高雄市,2 技職
1159,和春技術學院,230203,多媒體設計系,D 日,C 二技,0,0,0,0,2,10,2,2,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,230203,多媒體設計科,D 日,5 五專,4,5,4,7,0,4,7,3,8,2,0,0,0,0,7,1,12 高雄市,2 技職
1159,和春技術學院,230307,商品設計系,D 日,B 四技,3,4,0,1,5,2,4,2,0,0,0,0,0,0,5,4,12 高雄市,2 技職
1159,和春技術學院,230307,商品設計科,D 日,5 五專,11,5,5,1,5,2,2,5,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,230307,商品設計科,N 修,2 二專,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,320104,傳播藝術系,D 日,B 四技,1,5,7,2,4,2,1,0,0,0,0,0,0,0,6,2,12 高雄市,2 技職
1159,和春技術學院,320104,傳播藝術系,N 修,B 四技,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,340301,企業管理系,D 日,B 四技,1,8,11,21,7,0,2,3,0,0,0,0,0,0,11,3,12 高雄市,2 技職
1159,和春技術學院,340301,企業管理系_外國學生專班,D 日,B 四技,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,340301,企業管理系,N 修,B 四技,12,16,22,6,13,5,31,8,0,0,0,0,0,0,1,1,12 高雄市,2 技職
1159,和春技術學院,340301,企業管理系,N 修,C 二技,0,0,0,0,49,28,50,15,0,0,0,0,0,0,3,0,12 高雄市,2 技職
1159,和春技術學院,340301,企業管理科,N 修,2 二專,89,28,90,34,0,0,0,0,0,0,0,0,0,0,2,0,12 高雄市,2 技職
1159,和春技術學院,340501,財務金融系,D 日,B 四技,8,2,0,3,4,3,7,1,0,0,0,0,0,0,1,1,12 高雄市,2 技職
1159,和春技術學院,340802,行銷與流通管理系,D 日,B 四技,1,2,11,23,5,2,0,0,0,0,0,0,0,0,5,1,12 高雄市,2 技職
1159,和春技術學院,340802,行銷與流通管理系,N 修,B 四技,5,1,19,7,14,7,10,4,0,0,0,0,0,0,12,3,12 高雄市,2 技職
1159,和春技術學院,340802,行銷與流通管理系,N 修,C 二技,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,340803,流通管理科,N 修,2 二專,40,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,349945,房仲與物業管理系,D 日,B 四技,4,3,7,3,0,0,2,0,0,0,0,0,0,0,2,0,12 高雄市,2 技職
1159,和春技術學院,349945,房仲與物業管理系,N 修,C 二技,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,349945,房仲與物業管理科,N 修,2 二專,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,480109,資訊管理系,D 日,B 四技,8,3,0,0,8,3,10,5,0,0,0,0,0,0,1,0,12 高雄市,2 技職
1159,和春技術學院,480109,資訊管理系,D 日,C 二技,0,0,0,0,7,2,3,3,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,480109,資訊管理科,D 日,5 五專,7,7,5,5,4,1,2,5,15,2,0,0,0,0,5,1,12 高雄市,2 技職
1159,和春技術學院,480109,資訊管理系,N 修,B 四技,16,2,7,1,9,5,17,2,0,0,0,0,0,0,11,2,12 高雄市,2 技職
1159,和春技術學院,480109,資訊管理系,N 修,C 二技,0,0,0,0,12,7,19,23,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,480109,資訊管理科,N 修,2 二專,37,29,57,28,0,0,0,0,0,0,0,0,0,0,1,1,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程系,D 日,M 碩士,18,2,14,2,3,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程系,D 日,B 四技,16,10,11,0,14,1,13,1,0,0,0,0,0,0,5,0,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程系_金屬材料專班,D 日,B 四技,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程科,D 日,5 五專,18,26,16,0,20,0,19,2,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程系,N 修,B 四技,9,0,38,0,20,1,0,0,0,0,0,0,0,0,5,0,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程系,N 修,C 二技,0,0,0,0,47,1,44,4,0,0,0,0,0,0,1,0,12 高雄市,2 技職
1159,和春技術學院,520101,電機工程科,N 修,2 二專,51,1,63,3,0,0,0,0,0,0,0,0,0,0,11,1,12 高雄市,2 技職
1159,和春技術學院,520103,電子工程系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12 高雄市,2 技職
1159,和春技術學院,520114,資訊工程系,D 日,B 四技,13,14,3,0,5,0,3,0,0,0,0,0,0,0,9,0,12 高雄市,2 技職
1159,和春技術學院,520114,資訊工程科,D 日,5 五專,10,12,0,0,2,2,6,1,16,2,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520114,資訊工程系,N 修,B 四技,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520114,資訊工程系,N 修,C 二技,0,0,0,0,7,3,3,1,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520114,資訊工程科,N 修,2 二專,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12 高雄市,2 技職
1159,和春技術學院,520502,材料科學與工程系_金屬材料專班,D 日,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12 高雄市,2 技職
1159,和春技術學院,520601,工業工程與管理系,D 日,B 四技,25,0,22,0,42,0,0,0,0,0,0,0,0,0,5,0,12 高雄市,2 技職
1159,和春技術學院,520601,工業工程與管理系,N 修,C 二技,0,0,0,0,26,13,13,8,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,520601,工業工程與管理科,N 修,2 二專,52,14,52,28,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,810103,餐飲管理系,D 日,B 四技,36,27,34,22,25,20,43,27,0,0,0,0,0,0,19,4,12 高雄市,2 技職
1159,和春技術學院,810103,餐飲管理系,N 修,B 四技,11,3,11,7,11,6,23,7,0,0,0,0,0,0,10,3,12 高雄市,2 技職
1159,和春技術學院,810204,觀光與休閒事業管理系,D 日,B 四技,11,18,16,16,13,8,14,13,0,0,0,0,0,0,6,3,12 高雄市,2 技職
1159,和春技術學院,810204,觀光與休閒事業管理系_越南外國學生專班,D 日,B 四技,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,12 高雄市,2 技職
1159,和春技術學院,810204,觀光與休閒事業管理系,N 修,B 四技,14,18,15,8,15,5,9,7,0,0,0,0,0,0,9,7,12 高雄市,2 技職
1159,和春技術學院,810818,流行時尚造型設計系,D 日,B 四技,0,9,4,10,6,3,1,6,0,0,0,0,0,0,0,4,12 高雄市,2 技職
1159,和春技術學院,810818,流行時尚造型設計系,N 修,B 四技,0,14,2,2,1,3,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,810818,流行時尚造型設計系,N 修,C 二技,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1159,和春技術學院,810818,流行時尚造型設計科,N 修,2 二專,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12 高雄市,2 技職
1166,亞東技術學院,230301,工商業設計系,D 日,B 四技,36,56,23,71,19,76,40,56,0,0,0,0,0,0,7,5,01 新北市,2 技職
1166,亞東技術學院,340802,行銷與流通管理系運籌與行銷管理碩士班,D 日,M 碩士,1,5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1166,亞東技術學院,340802,行銷與流通管理系,D 日,B 四技,31,52,38,51,28,64,29,67,0,0,0,0,0,0,10,4,01 新北市,2 技職
1166,亞東技術學院,340901,醫務管理系,D 日,B 四技,20,64,15,73,17,73,12,82,0,0,0,0,0,0,6,6,01 新北市,2 技職
1166,亞東技術學院,349906,工業管理系,D 日,B 四技,75,7,83,9,75,11,71,12,0,0,0,0,0,0,12,1,01 新北市,2 技職
1166,亞東技術學院,349906,工業管理科_雙軌旗艦工業管理科連鎖店管理專班,D 日,2 二專,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,01 新北市,2 技職
1166,亞東技術學院,480109,資訊管理系,D 日,B 四技,61,19,59,14,61,23,56,25,0,0,0,0,0,0,16,7,01 新北市,2 技職
1166,亞東技術學院,520101,電機工程系,D 日,B 四技,135,2,134,2,129,2,143,8,0,0,0,0,0,0,20,0,01 新北市,2 技職
1166,亞東技術學院,520101,電機工程系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,01 新北市,2 技職
1166,亞東技術學院,520103,電子工程系,D 日,B 四技,123,10,134,12,136,9,142,4,0,0,0,0,0,0,23,0,01 新北市,2 技職
1166,亞東技術學院,520103,電子工程系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01 新北市,2 技職
1166,亞東技術學院,520126,通訊工程系資訊與通訊工程碩士班,D 日,M 碩士,5,0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,01 新北市,2 技職
1166,亞東技術學院,520126,通訊工程系,D 日,B 四技,91,4,80,8,82,10,83,7,0,0,0,0,0,0,27,0,01 新北市,2 技職
1166,亞東技術學院,520126,通訊工程系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01 新北市,2 技職
1166,亞東技術學院,520201,機械工程系,D 日,B 四技,141,6,142,9,145,9,142,14,0,0,0,0,0,0,20,0,01 新北市,2 技職
1166,亞東技術學院,520201,機械工程系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,01 新北市,2 技職
1166,亞東技術學院,520703,材料與纖維系應用科技碩士班,D 日,M 碩士,5,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,01 新北市,2 技職
1166,亞東技術學院,520703,材料與纖維系,D 日,B 四技,33,49,36,47,40,43,40,52,0,0,0,0,0,0,11,5,01 新北市,2 技職
1166,亞東技術學院,720601,護理系,D 日,C 二技,0,0,0,0,0,92,5,84,0,0,0,0,0,0,1,9,01 新北市,2 技職
1166,亞東技術學院,720601,護理系,N 修,C 二技,0,0,0,0,1,24,0,26,0,24,0,0,0,0,0,0,01 新北市,2 技職
1168,南亞技術學院,220339,觀光英語系,D 日,B 四技,0,0,0,0,2,4,6,3,0,0,0,0,0,0,7,7,03 桃園市,2 技職
1168,南亞技術學院,220339,觀光英語科,D 日,5 五專,5,11,12,16,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,220339,觀光英語系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03 桃園市,2 技職
1168,南亞技術學院,230201,視覺傳達設計系,D 日,B 四技,5,9,7,16,7,25,19,29,0,0,0,0,0,0,4,11,03 桃園市,2 技職
1168,南亞技術學院,230201,視覺傳達設計系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03 桃園市,2 技職
1168,南亞技術學院,230401,室內設計系,D 日,B 四技,16,4,9,3,21,16,27,32,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,230401,室內設計科,D 日,5 五專,18,22,22,16,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,230401,室內設計系,N 修,B 四技,10,6,18,10,13,9,18,7,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,340301,企業管理系,D 日,B 四技,9,11,5,5,4,10,16,14,0,0,0,0,0,0,6,6,03 桃園市,2 技職
1168,南亞技術學院,340301,企業管理科,N 修,2 二專,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,340802,行銷與流通管理系,D 日,B 四技,15,11,10,7,18,11,20,5,0,0,0,0,0,0,12,10,03 桃園市,2 技職
1168,南亞技術學院,340802,行銷與流通管理系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03 桃園市,2 技職
1168,南亞技術學院,449902,應用科技研究所,D 日,M 碩士,3,8,6,1,4,2,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,480109,資訊管理系,D 日,B 四技,15,10,7,4,20,4,37,3,0,0,0,0,0,0,15,2,03 桃園市,2 技職
1168,南亞技術學院,480109,資訊管理系,N 修,B 四技,12,1,19,5,12,6,17,10,0,0,0,0,0,0,10,2,03 桃園市,2 技職
1168,南亞技術學院,520114,資訊工程系,D 日,B 四技,29,2,14,0,26,1,35,1,0,0,0,0,0,0,6,0,03 桃園市,2 技職
1168,南亞技術學院,520114,資訊工程系,N 修,B 四技,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,520201,機械工程系機械與機電工程碩士班,D 日,M 碩士,9,1,5,0,2,0,2,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,520201,機械工程系,D 日,B 四技,75,1,100,1,84,0,138,1,0,0,0,0,0,0,35,0,03 桃園市,2 技職
1168,南亞技術學院,520201,機械工程系,N 修,B 四技,116,3,80,4,77,0,46,0,0,0,0,0,0,0,21,2,03 桃園市,2 技職
1168,南亞技術學院,520202,車輛工程科,D 日,5 五專,33,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,580101,建築系,D 日,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,03 桃園市,2 技職
1168,南亞技術學院,580101,建築系,N 修,B 四技,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,03 桃園市,2 技職
1168,南亞技術學院,760401,幼兒保育系,D 日,B 四技,4,57,0,70,2,64,0,81,0,0,0,0,0,0,0,14,03 桃園市,2 技職
1168,南亞技術學院,760401,幼兒保育系,N 修,B 四技,3,32,1,19,0,24,0,32,0,0,0,0,0,0,0,13,03 桃園市,2 技職
1168,南亞技術學院,810102,餐旅管理系,D 日,B 四技,42,38,46,37,63,45,58,61,0,0,0,0,0,0,10,7,03 桃園市,2 技職
1168,南亞技術學院,810102,餐旅管理系,N 修,B 四技,0,0,11,11,14,9,19,11,0,0,0,0,0,0,6,2,03 桃園市,2 技職
1168,南亞技術學院,810111,餐飲廚藝管理系,D 日,B 四技,56,48,73,49,68,48,58,44,0,0,0,0,0,0,17,6,03 桃園市,2 技職
1168,南亞技術學院,810111,餐飲廚藝管理系,N 修,B 四技,21,16,10,2,20,21,24,12,0,0,0,0,0,0,1,2,03 桃園市,2 技職
1168,南亞技術學院,810204,觀光與休閒事業管理系,D 日,B 四技,31,34,37,29,38,49,27,47,0,0,0,0,0,0,4,3,03 桃園市,2 技職
1168,南亞技術學院,810204,觀光與休閒事業管理系,N 修,B 四技,17,11,13,10,23,25,15,21,0,0,0,0,0,0,2,2,03 桃園市,2 技職
1168,南亞技術學院,810204,觀光與休閒事業管理科,N 修,2 二專,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,810707,創意流行時尚設計系,D 日,B 四技,6,13,5,23,4,18,3,40,0,0,0,0,0,0,4,7,03 桃園市,2 技職
1168,南亞技術學院,810707,創意流行時尚設計科,D 日,5 五專,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,810707,創意流行時尚設計系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,03 桃園市,2 技職
1168,南亞技術學院,810802,化妝品應用系,D 日,B 四技,4,25,0,28,8,31,3,55,0,0,0,0,0,0,1,7,03 桃園市,2 技職
1168,南亞技術學院,810802,化妝品應用科,D 日,5 五專,0,14,2,26,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
1168,南亞技術學院,850116,環境科技與管理系,D 日,B 四技,23,5,24,3,21,6,24,6,0,0,0,0,0,0,12,2,03 桃園市,2 技職
1168,南亞技術學院,850116,環境科技與管理系,N 修,B 四技,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,03 桃園市,2 技職
1176,稻江科技暨管理學院,140401,幼兒教育學系,D 日,M 碩士,5,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,140401,幼兒教育學系,D 日,B 學士,3,20,0,4,4,6,3,12,0,0,0,0,0,0,1,2,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,140401,幼兒教育學系,N 修,C 二技,0,0,0,0,1,20,2,29,0,0,0,0,0,0,1,3,10 嘉義縣,2 技職
1176,稻江科技暨管理學院,140401,幼兒教育學系,P 進,B 學士,2,22,0,16,1,27,0,37,0,0,0,0,0,0,1,3,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,210707,表演藝術學士學位學程,D 日,B 學士,30,8,9,5,7,5,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,230104,時尚設計學系,D 日,B 學士,8,33,2,13,6,33,0,1,0,0,0,0,0,0,2,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,230124,動畫遊戲設計學系,D 日,M 碩士,3,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,230124,動畫遊戲設計學系,D 日,B 學士,19,13,25,5,13,5,9,3,0,0,0,0,0,0,1,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,230124,動畫遊戲設計學系,P 進,B 學士,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,310508,諮商心理學系,D 日,B 學士,0,0,0,0,4,3,7,11,0,0,0,0,0,0,2,2,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,320104,傳播藝術學系,D 日,B 學士,0,0,0,0,0,0,9,5,0,0,0,0,0,0,9,5,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,340303,經營管理學士學位學程,D 日,B 學士,18,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,340303,經營管理進修學士學位學程,P 進,B 學士,11,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,340403,國際商務碩士學位學程,D 日,M 碩士,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,380101,法律學士學位學程,D 日,B 學士,6,11,7,8,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,380101,法律學士學位學程,P 進,B 學士,13,15,18,9,13,17,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,380201,財經法律學系,D 日,B 學士,0,0,0,0,0,0,8,2,0,0,0,0,0,0,2,2,10 嘉義縣,1 一般
1176,稻江科技暨管理學院,380201,財經法律學系,P 進,B 學士,0,0,0,0,0,0,17,16,0,0,0,0,0,0,1,0,10 嘉義縣,1 一般
